counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
84,34eC-6a5e826,HIT02_24,14,99.518,Tue 2015 Jul 07 08:56:23.61,3,3,1,0,0,0,YES,2,should be a float number,1,1,101CE0E8G-6-88,3,Undergraduate_Student,3,23,Male,University,united states,c++; java
85,32aA0c6c1-9-1,HIT02_24,14,75.243,Tue 2015 Jul 07 09:08:10.89,4,2,1,0,0,0,YES,2,"variable ""g"" might be outside the range of the Color class acceptable range values.",1,1,817EE-1e2C78-7:129eE4a-1E-24-3,3,Hobbyist,32,32,Male,University,USA,java
86,28ae-7i-8E-28-8,HIT02_24,14,290.941,Tue 2015 Jul 07 12:47:41.92,3,3,0,0,1,0,NO,2,"g is the cast value of lb \ up - lb *255. As long as the input ""value"" and the lowerBound and upperBound values are correct g will be a int between 0 and 255 and work with Color(int; int; int).",1,1,41eI0e3i-806:568Ae7g8c-7-1-2,5,Hobbyist,4,35,Male,University;Web;Other MOOC,USA,Java Python
87,30Cg4i-6C-3-52,HIT02_24,14,99.835,Tue 2015 Jul 07 12:55:45.29,5,1,0,0,1,0,NO,2,"While the variable ""g"" may be out of range when passed to the Color constructor; it is being used correctly in this context. The problem is the use of the variable ""value"" which is used to assign a value to ""g"".",1,1,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5,29,Male,University;Other On the job,USA,Python; SQL; Java
88,26EA-1i6G920,HIT02_24,14,30.739,Tue 2015 Jul 07 13:23:54.88,3,3,1,0,0,0,YES,2,i believe that some error there in that line ,1,1,1535eC4G4g-8-85:827Ca-4g2e-90-5,5,Professional_Developer,1,25,Male,University,India,JAVA
89,40GG1e1A-5-42,HIT02_24,14,63.811,Tue 2015 Jul 07 15:09:11.10,5,2,0,0,1,0,NO,2,the variable 'g' is defined properly in the code.,1,1,43IC4E-5c0-3-2,3,Hobbyist,12,31,Male,High School;University;Web,USA,AJAX
90,38ae9a-2G-80-4,HIT02_24,14,322.857,Tue 2015 Jul 07 21:40:38.61,0,5,0,0,0,0,IDK,2,I can only guess at the upper and lowerBound variables. the code doesn't seem to care if the value passed is negative though otherwise it appears to be trying to force g in the range of 0 to 255 as an int. that might be a problem,1,1,452Ig6c-9G-502:768Ga1I8G-27-2:69eC6i-8G00-4,4,Hobbyist,35,59,Male,University;Web;Other self study,USA,Euphoria
91,36aa-2A-9a8-43,HIT02_24,14,7.328,Wed 2015 Jul 08 05:07:36.33,3,3,0,0,1,0,NO,2,no,1,1,770Ce-7G-7e721,4,Hobbyist,1,26,Male,Web,INDIA,ASP.NET
92,34eC-6a5e826,HIT02_24,14,84.68,Wed 2015 Jul 08 06:58:28.75,4,2,1,0,0,0,YES,2,Since the exception seems to be thrown up by Color constructor (seeing message - color parameter outside of expected range); there is a problem with the value of g.,1,1,582GG-6a-7c31-1:310Ei-2a5i-4-17,5,Other,10,53,Male,University,India,R
93,32aA0c6c1-9-1,HIT02_24,14,54.33,Wed 2015 Jul 08 07:30:56.68,5,2,0,0,1,0,NO,2,There is nothing wrong with 'g' if you correctly sanitize 'value',1,1,114eE1e0a9-5-8:820Ie-3c1C-85-5,5,Professional_Developer,10,33,Male,High School;University,USA,C#
94,30Cg4i-6C-3-52,HIT02_24,14,220.429,Wed 2015 Jul 08 08:09:37.67,4,3,0,0,1,0,NO,2,the variable g is properly defined and used. it is not related to the failure,1,1,835iG-2A-6c5-1-3,3,Undergraduate_Student,17,28,Male,Web,USA,Java
95,26EA-1i6G920,HIT02_24,14,58.673,Wed 2015 Jul 08 09:46:10.04,4,2,0,0,1,0,NO,2,g is an integer; which is acceptable when creating a new Color object; as the arguments require integers.,1,1,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
96,28ae-7i-8E-28-8,HIT02_24,14,252.02,Wed 2015 Jul 08 10:31:06.49,4,4,1,0,0,0,YES,2,public class IllegalArgumentException extends RuntimeException thrown when a method is passed an illegal or inappropriate argument.    Methods inherited from class java.lang.Throwable  getCause; getLocalizedMessage; getMessage; initCause; printStackTrace; printStackTrace; printStackTrace; toString  ,1,1,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
97,22gA-2i5A2-55,HIT02_24,14,228.137,Wed 2015 Jul 08 12:46:14.23,3,3,0,0,1,0,NO,2,"It looks like the variable ""g"" is being properly instantiated and the value it is being set to is being cast into an int.",1,1,963eA7C5A9-8-1,5,Undergraduate_Student,8,20,Male,High School;University;Web,United States,Java; C#
98,20GI-5i-1I-1-47,HIT02_24,14,26.055,Wed 2015 Jul 08 13:23:32.31,4,5,0,0,1,0,NO,2,no there is no issue.,1,1,830gA-8i-9I517,5,Professional_Developer,6,26,Male,University,india,java
99,18AE-6e2i-951,HIT02_24,14,80.907,Wed 2015 Jul 08 14:02:00.83,0,2,0,0,0,0,IDK,2,FFFFFFFFFFFDS FFFFFFFFFFFFF,1,1,1029gC9I4C-463,5,Undergraduate_Student,2,24,Male,High School;University,India,java; c; c++
100,14ic3I8A603,HIT02_24,14,70.3,Wed 2015 Jul 08 22:09:16.51,5,1,1,0,0,0,YES,2,yes ... should be computed using v; not value.,1,1,67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649,5,Other,30,61,Male,High School;University;Other Leanred more experts at work,US,none at present; most C and ksh in past; C++;
101,40GG1e1A-5-42,HIT02_24,12,90.882,Tue 2015 Jul 07 08:28:23.95,5,1,0,1,0,0,NO,3,This line looks fine; but I now see the issue is that 'v' is never used to determine the value for 'g',1,3,23EE-1c8E1-7-2:16eA-3g-9A-7-5-3,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
102,36aa-2A-9a8-43,HIT02_24,12,49.678,Tue 2015 Jul 07 08:52:14.88,3,3,0,1,0,0,NO,3,It looks to me that this line is correctly defining the maximum value for the variable and I don't see how that would be causing the error above.,1,3,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
103,38ae9a-2G-80-4,HIT02_24,12,337.624,Tue 2015 Jul 07 08:58:16.42,0,4,0,0,0,0,IDK,3,I don't know the lowerbound method to be able to comment on this one. If it does not a double like value; that would possibly cause an issue. I am not a Java expert but possibly needs a NEW keyword.,1,3,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
104,34eC-6a5e826,HIT02_24,12,194.539,Tue 2015 Jul 07 08:59:38.15,3,3,0,0,0,1,YES,3,an array probably should be allocated then populated,1,3,101CE0E8G-6-88,3,Undergraduate_Student,3,23,Male,University,united states,c++; java
105,32aA0c6c1-9-1,HIT02_24,12,57.54,Tue 2015 Jul 07 09:09:08.43,4,2,0,1,0,0,NO,3,no; because the failure is related to the Color class.,1,3,817EE-1e2C78-7:129eE4a-1E-24-3,3,Hobbyist,32,32,Male,University,USA,java
106,28ae-7i-8E-28-8,HIT02_24,12,122.927,Tue 2015 Jul 07 12:49:44.85,3,3,0,1,0,0,NO,3,Not knowing what lowerBound is makes this impossible to sort out. the use of Math.max(double; double) is correct.,1,3,41eI0e3i-806:568Ae7g8c-7-1-2,5,Hobbyist,4,35,Male,University;Web;Other MOOC,USA,Java Python
107,30Cg4i-6C-3-52,HIT02_24,12,71.854,Tue 2015 Jul 07 12:56:57.14,5,1,0,1,0,0,NO,3,"The ""Math.max"" method is being used correctly in this context. The variable ""v"" that the value gets assigned to is never used in this method; so there is no way ""Math.max"" could be the problem.",1,3,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5,29,Male,University;Other On the job,USA,Python; SQL; Java
108,26EA-1i6G920,HIT02_24,12,34.038,Tue 2015 Jul 07 13:24:28.92,2,3,0,0,0,1,YES,3,the class is invalid in that,1,3,1535eC4G4g-8-85:827Ca-4g2e-90-5,5,Professional_Developer,1,25,Male,University,India,JAVA
109,38ae9a-2G-80-4,HIT02_24,12,306.154,Tue 2015 Jul 07 21:45:44.76,5,2,0,1,0,0,NO,3,the choice of using max() might be a problem depending on if value being negative is a problem. something I don't think it is possible to know given just the code on this page.     Math.* library routines would by now be very robust and be able to handle the current usage. I would also expect if there were a problem; you would get a compile time error and never get to run your example.,1,3,452Ig6c-9G-502:768Ga1I8G-27-2:69eC6i-8G00-4,4,Hobbyist,35,59,Male,University;Web;Other self study,USA,Euphoria
110,36aa-2A-9a8-43,HIT02_24,12,38.593,Wed 2015 Jul 08 05:08:14.92,3,3,0,1,0,0,NO,3,no,1,3,770Ce-7G-7e721,4,Hobbyist,1,26,Male,Web,INDIA,ASP.NET
111,34eC-6a5e826,HIT02_24,12,129.108,Wed 2015 Jul 08 07:00:37.86,4,3,0,1,0,0,NO,3,No; the bound checks seem fine; line 115 ensures that value is not lesser than lowerBound. The problem might either be that lowerBound itself is not correctly set or the calculation of g in lines 117-118 cause it to go out of the expected range. ,1,3,582GG-6a-7c31-1:310Ei-2a5i-4-17,5,Other,10,53,Male,University,India,R
112,32aA0c6c1-9-1,HIT02_24,12,65.48,Wed 2015 Jul 08 07:32:02.16,3,2,0,0,0,1,YES,3,You might consider getting the absolute value of 'value' before calling max.  As it stands now; line 115 can still evaluate to a negative number.,1,3,114eE1e0a9-5-8:820Ie-3c1C-85-5,5,Professional_Developer,10,33,Male,High School;University,USA,C#
113,30Cg4i-6C-3-52,HIT02_24,12,77.033,Wed 2015 Jul 08 08:10:54.70,4,2,0,1,0,0,NO,3,Math.max is correctly used.,1,3,835iG-2A-6c5-1-3,3,Undergraduate_Student,17,28,Male,Web,USA,Java
114,26EA-1i6G920,HIT02_24,12,57.447,Wed 2015 Jul 08 09:47:07.48,4,2,0,1,0,0,NO,3,This method simply returns the higher of the two arguments. However; the variable the return value is assigned to is never used.,1,3,881AC0I2E-625:135cI3E-7e8-86,5,Professional_Developer,7,24,Male,High School;University;Web,United States,C++;Java;PHP
115,28ae-7i-8E-28-8,HIT02_24,12,226.31,Wed 2015 Jul 08 10:34:52.80,3,3,0,1,0,0,NO,3,The calculation method invocation was correct; but the way of defining public class IllegalArgumentException impacts here.,1,3,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
116,22gA-2i5A2-55,HIT02_24,12,35.89,Wed 2015 Jul 08 12:46:50.12,5,1,0,1,0,0,NO,3,This is the proper use of the Math.max() method and should work properly.,1,3,963eA7C5A9-8-1,5,Undergraduate_Student,8,20,Male,High School;University;Web,United States,Java; C#
117,20GI-5i-1I-1-47,HIT02_24,12,74.398,Wed 2015 Jul 08 13:24:46.71,3,5,0,1,0,0,NO,3,no there is no issue.,1,3,830gA-8i-9I517,5,Professional_Developer,6,26,Male,University,india,java
118,18AE-6e2i-951,HIT02_24,12,65.763,Wed 2015 Jul 08 14:03:06.59,0,1,0,0,0,0,IDK,3,I DONT KNOW,1,3,1029gC9I4C-463,5,Undergraduate_Student,2,24,Male,High School;University,India,java; c; c++
119,14ic3I8A603,HIT02_24,12,84.196,Wed 2015 Jul 08 22:10:40.70,5,1,0,1,0,0,NO,3,this is okay to restrict v to at or above the lowerBound before next doing the same thing at the other end,1,3,67AI-8G5A71-3:163Aa0i0a963:161eg5c5I-649,5,Other,30,61,Male,High School;University;Other Leanred more experts at work,US,none at present; most C and ksh in past; C++;
120,12AA-8e5c5-29,HIT02_24,12,52.15,Fri 2015 Jul 10 11:30:23.87,4,3,0,0,0,1,YES,1,class; interface errors are occurred.,1,3,1422ae-2e6E041,5,Professional_Developer,3.5,26,Male,University,india,java;tera data
121,439GG-7E-8I2-2-5,HIT01_8,7,55.036,Tue 2015 Jul 07 08:38:44.63,1,5,0,1,0,0,NO,1,It looks to be coded properly. ,5,1,3AI7C4g38-9,3,Hobbyist,12,28,Male,High School;Web,United States,HTML
122,427ag7A-4C57-9,HIT01_8,7,228.156,Tue 2015 Jul 07 09:08:33.05,3,5,0,1,0,0,NO,1,This is just testing,5,1,139ga6a-3G761,5,Professional_Developer,4,25,Male,University,India,JAVA
123,435Gc-2g7e38-1,HIT01_8,7,1364.67,Tue 2015 Jul 07 09:10:11.68,5,2,0,1,0,0,NO,1,The failure is caused by line 279 which excludes minute offsets with a negative value. The function forOffsetHoursMinutes is passed a minute value of -15 which satisfies the first part of the conditional on line 279 causing the exception on 278 to be thrown.    The code in yellow also has a problem. According to the documentation (-2; 15) and (-2; -15) should produce the same result but that won't happen here. This could be fixed by taking the absolute value of the minutes offset in line 286 before subtracting.,5,1,33ac-3i3I5-8-3:72ag4C-7e4-1-9,5,Hobbyist,13,39,Male,Web,United States of America,Python; Elixir
124,431Ei4C0g-1-85,HIT01_8,7,935.235,Tue 2015 Jul 07 09:14:58.97,5,2,0,0,0,1,YES,1,The code will never reach line 285 in this case as the minutesOffset in this case is -15. Line 279 will check for the value of minutesOffset and throw a java.lang.IllegalArgumentException as you have received. ,5,1,94CA2E-8e-485:14aa-9a8A-9-86,5,Professional_Developer,15,45,Male,High School;University;Web,USA,HTML; CSS
125,423Ca0C-7G6-24,HIT01_8,7,839.098,Tue 2015 Jul 07 09:35:59.43,4,3,0,0,0,1,YES,1,This code would not produce the correct result in the case where the input hoursOffset and minutesOffset were both less than zero; although the true source of the error is in lines 279-281 as it throws an error for negative minutesOffset values that the comments indicate are to be handled explicitly by the function.,5,1,208Ic-2C0G2-11,5,Other,20,35,Male,High School;University,US,c++
126,419ca4A-9I027,HIT01_8,7,279.43,Tue 2015 Jul 07 09:36:55.73,5,1,0,1,0,0,NO,1,"The if-else conditional clause allows for integers < 0 and there is no custom error message ""Minutes out of range:-15"" in those lines.",5,1,235ec8G6c-82-6,5,Hobbyist,1,25,Male,University;Web,United States,Java
127,415ee-3c0E9-7-8,HIT01_8,7,448.722,Tue 2015 Jul 07 09:57:21.10,5,2,0,1,0,0,NO,1,"The exception with the message ""Minutes out of range:"" is thrown at line 280 when a negative integer is passed for the minutesOffset argument. -15 was passed; so that is where the exception is occurring.",5,1,21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3,4,Professional_Developer,12,27,Male,High School;University;Web,United States,C#; Python
128,407II-7a-6A302,HIT01_8,7,297.405,Tue 2015 Jul 07 10:55:47.57,5,2,0,1,0,0,NO,1,"The conditional clause is fine. The issue lies in the input which is negative 15 mins. It should be just 15 instead of ""-15"" as the hoursOffset variable is already negative.  ",5,1,502Ia1G-7i-502,5,Hobbyist,15,29,Male,Other Self Help Books,India,VB.Net; SQL
129,403ac-2E6e-871,HIT01_8,7,249.623,Tue 2015 Jul 07 11:47:55.11,5,3,0,1,0,0,NO,1,The exception got thrown at line 280 because the minutesOffset sent to the method was less than 0.,5,1,9gG8A-6g-1-55:601eI7I-3a-5-5-6,4,Professional_Developer,5,30,Male,University,United States,C#
130,399aa2I-7E0-27,HIT01_8,7,4055.281,Tue 2015 Jul 07 13:59:56.26,2,4,0,1,0,0,NO,1,This error occurs will likely occur if the minute value is too large or too small. When the DateTimeZone method is called; it checks to see if the minute is less than zero or greater than 59 in line 279. Since this value is less than zero; it throws the illegal IllegalArgumentException error in line 280.,5,1,659ei-2E2a2-1-2,5,Hobbyist,1,30,Female,University,united states,none
131,431Ei4C0g-1-85,HIT01_8,7,273.973,Fri 2015 Jul 10 12:17:25.10,1,5,0,0,0,1,YES,1,In the comments; it provides guidelines for the meaning of the code in terms of the combinations of sign for the hour and minute. It is a bit confusing to tell how it is working. Why are (in line 260 and 262)... the result the same? It seems like something is wrong here; but the comments shouldn't be wrong. -ve and -ve is -ve again? I'm confused here. It's a bit confusing to me what this code is actually trying to do. ,5,1,1457Ee7C-8c4-51:836Ii-6G-5c-819,3,Undergraduate_Student,2,21,Female,University,United States,Python
132,427ag7A-4C57-9,HIT01_8,7,742.928,Fri 2015 Jul 10 12:38:07.36,4,3,0,1,0,0,NO,1,The variable minutesOffset is checked for any negative value.If so it is adjusted with hourInminutes.So that value may not be in out of range.,5,1,1473AA6C1c-25-6,4,Professional_Developer,9,33,Female,University,india,PHP
133,423Ca0C-7G6-24,HIT01_8,7,572.613,Fri 2015 Jul 10 12:57:54.96,2,4,0,0,0,1,YES,1,There is something wrong in line 286. It will give a negative value. ,5,1,1494IE-6g9G9-48,4,Hobbyist,8,19,Male,High School;University;Web,usa,python
134,419ca4A-9I027,HIT01_8,7,116.947,Fri 2015 Jul 10 13:09:16.83,5,1,0,1,0,0,NO,1,The logic is correct. If the offset is negative you would subtract the minutes; and add them if they are positive.,5,1,1519cI0C0C5-18,4,Undergraduate_Student,2,21,Male,University,USA,C
135,415ee-3c0E9-7-8,HIT01_8,7,464.811,Fri 2015 Jul 10 13:23:02.27,3,5,0,1,0,0,NO,1,I beleive the addtion and subtraction of the time is not the issue,5,1,1522GC0e-3c50-8,5,Undergraduate_Student,2,20,Male,University,United States,c++
136,411ae-5e1i-426,HIT01_8,7,572.287,Fri 2015 Jul 10 13:32:53.77,4,3,0,0,0,1,YES,1,value for time parameters should not be negative;there's time mentioned in negative which is out of range for language,5,1,1535eC4G4g-8-85:827Ca-4g2e-90-5,5,Professional_Developer,1,25,Male,University,India,JAVA
137,407II-7a-6A302,HIT01_8,7,301.832,Fri 2015 Jul 10 14:05:39.00,4,3,0,1,0,0,NO,1,"The lines 279 to 281 is throwing the exception message  i.e.   if (minutesOffset < 0 || minutesOffset > 59) {              throw new IllegalArgumentException(""Minutes out of range: "" + minutesOffset);          }",5,1,1559gE-3I4e-4-52,4,Professional_Developer,7,32,Female,University,USA,C;C++;Java
138,403ac-2E6e-871,HIT01_8,7,830.002,Fri 2015 Jul 10 14:30:39.04,4,2,0,1,0,0,NO,1,"While there is the possibility for and illegal argument exception to be thrown; lines 285 to 289 did not throw the illegal argument exception mentioned above; that exception would have been thrown by line 280 because the values tested in 279 resulted in a false conditional statement; leading to the failure. The true source of the failure are the values that were used to test the forOffsetHoursMinutes; specifically the ""minutesOffset"" value.",5,1,1574eC4g2e-1-31,3,Undergraduate_Student,1,18,Female,High School,United States,java
139,399aa2I-7E0-27,HIT01_8,7,631.832,Fri 2015 Jul 10 14:38:17.42,4,3,0,1,0,0,NO,1,As all the variables are defined ,5,1,1582ai0e2I065,5,Graduate_Student,2,24,Male,University;Web,India,C; java
